epoch,phase,lr,word_dropout,loss_total,loss_lm,loss_nce,loss_attn,loss_vocab,loss_disc,val_primary_key,val_primary,val_bleu4,val_bertscore_f1,best_metric,epoch_time_s
22,1,2.03e-05,0.0000,10.688945,5.228315,1.820210,0.000000,0.023693,0.000000,bertscore_f1_free,0.678439,0.005135,0.678439,0.679883,63.1
23,1,1.58e-05,0.0000,10.618953,5.219540,1.799804,0.000000,0.023480,0.000000,bertscore_f1_free,0.678535,0.006248,0.678535,0.679883,63.0
24,1,1.18e-05,0.0000,10.552153,5.215578,1.778858,0.000000,0.023276,0.000000,bertscore_f1_free,0.679050,0.006011,0.679050,0.679883,62.6
25,1,8.28e-06,0.0000,10.499817,5.226224,1.757864,0.000000,0.023131,0.000000,bertscore_f1_free,0.678437,0.005844,0.678437,0.679883,62.7
26,1,5.31e-06,0.0000,10.453712,5.214453,1.746420,0.000000,0.023023,0.000000,bertscore_f1_free,0.679008,0.005869,0.679008,0.679883,62.3
27,1,2.97e-06,0.0000,10.442115,5.212662,1.743151,0.000000,0.022959,0.000000,bertscore_f1_free,0.678925,0.005764,0.678925,0.679883,62.3
28,1,1.28e-06,0.0000,10.442317,5.209525,1.744264,0.000000,0.022900,0.000000,bertscore_f1_free,0.678190,0.005654,0.678190,0.679883,62.2
29,1,2.88e-07,0.0000,10.399820,5.209363,1.730152,0.000000,0.022888,0.000000,bertscore_f1_free,0.678216,0.005628,0.678216,0.679883,61.6
30,1,3.76e-09,0.0000,10.413543,5.210962,1.734194,0.000000,0.022883,0.000000,bertscore_f1_free,0.678076,0.005632,0.678076,0.679883,63.0
31,2,3.90e-06,0.3500,9.939566,6.413464,1.175367,0.000000,0.022687,2.097280,bertscore_f1_free,0.670787,0.006799,0.670787,0.679883,148.3
32,2,7.80e-06,0.3572,9.715428,6.164805,1.183541,0.000000,0.022216,1.904674,bertscore_f1_free,0.666921,0.007378,0.666921,0.679883,148.9
33,2,1.17e-05,0.3645,9.586329,6.021510,1.188273,0.000000,0.021717,1.865270,bertscore_f1_free,0.665316,0.008854,0.665316,0.679883,149.7
34,2,1.56e-05,0.3717,9.457490,5.906919,1.183524,0.000000,0.021098,1.833427,bertscore_f1_free,0.664832,0.008218,0.664832,0.679883,150.4
35,2,1.95e-05,0.3790,9.359957,5.791813,1.189381,0.000000,0.020382,1.805794,bertscore_f1_free,0.662834,0.009199,0.662834,0.679883,148.5
36,2,2.34e-05,0.3862,9.244890,5.686816,1.186025,0.000000,0.019570,1.793945,bertscore_f1_free,0.665289,0.010830,0.665289,0.679883,149.9
37,2,2.50e-05,0.3935,9.119760,5.586298,1.177821,0.000000,0.018846,1.799532,bertscore_f1_free,0.672006,0.009786,0.672006,0.679883,149.6
38,2,2.50e-05,0.4007,8.969592,5.491311,1.159427,0.000000,0.018165,1.814050,bertscore_f1_free,0.671858,0.012384,0.671858,0.679883,151.1
39,2,2.49e-05,0.4080,8.855386,5.395452,1.153311,0.000000,0.017577,1.815893,bertscore_f1_free,0.676829,0.009979,0.676829,0.679883,150.8
40,2,2.48e-05,0.4152,8.739878,5.323846,1.138677,0.000000,0.017040,1.837701,bertscore_f1_free,0.682129,0.009997,0.682129,0.682129,150.2
41,2,2.47e-05,0.4225,8.613748,5.248738,1.121670,0.000000,0.016594,1.865100,bertscore_f1_free,0.687591,0.009086,0.687591,0.687591,149.4
42,2,2.45e-05,0.4297,8.536275,5.178019,1.119419,0.000000,0.016200,1.849292,bertscore_f1_free,0.683541,0.009672,0.683541,0.687591,150.0
43,2,2.43e-05,0.4370,8.420931,5.110662,1.103423,0.000000,0.015825,1.843740,bertscore_f1_free,0.689946,0.009669,0.689946,0.689946,150.0
44,2,2.41e-05,0.4442,8.333539,5.058009,1.091843,0.000000,0.015539,1.874116,bertscore_f1_free,0.689049,0.008786,0.689049,0.689946,149.8
45,2,2.39e-05,0.4514,8.247464,4.998390,1.083025,0.000000,0.015228,1.857252,bertscore_f1_free,0.688095,0.009735,0.688095,0.689946,149.7
46,2,2.36e-05,0.4587,8.151081,4.948737,1.067448,0.000000,0.014937,1.854165,bertscore_f1_free,0.687086,0.009465,0.687086,0.689946,149.5
47,2,2.33e-05,0.4659,8.104668,4.915803,1.062955,0.000000,0.014721,1.889278,bertscore_f1_free,0.688769,0.010163,0.688769,0.689946,149.3
48,2,2.30e-05,0.4732,8.008602,4.861864,1.048913,0.000000,0.014515,1.866671,bertscore_f1_free,0.690346,0.010891,0.690346,0.690346,150.0
49,2,2.27e-05,0.4804,7.971039,4.823194,1.049282,0.000000,0.014313,1.886618,bertscore_f1_free,0.690244,0.008829,0.690244,0.690346,148.2
50,2,2.23e-05,0.4877,7.909737,4.790584,1.039718,0.000000,0.014111,1.879990,bertscore_f1_free,0.688502,0.009002,0.688502,0.690346,149.1
51,2,2.19e-05,0.4949,7.849432,4.758312,1.030373,0.000000,0.013942,1.878415,bertscore_f1_free,0.689794,0.009395,0.689794,0.690346,150.2
52,2,2.15e-05,0.5022,7.786635,4.725703,1.020310,0.000000,0.013780,1.887668,bertscore_f1_free,0.689700,0.008875,0.689700,0.690346,149.2
53,2,2.10e-05,0.5094,7.743871,4.706428,1.012481,0.000000,0.013612,1.897524,bertscore_f1_free,0.689564,0.008925,0.689564,0.690346,148.9
54,2,2.06e-05,0.5167,7.708198,4.682467,1.008577,0.000000,0.013510,1.919224,bertscore_f1_free,0.689147,0.009457,0.689147,0.690346,147.6
55,2,2.01e-05,0.5239,7.646534,4.659524,0.995670,0.000000,0.013363,1.924150,bertscore_f1_free,0.686830,0.009320,0.686830,0.690346,149.1
56,2,1.96e-05,0.5312,7.583131,4.644274,0.979619,0.000000,0.013236,1.907586,bertscore_f1_free,0.687404,0.008665,0.687404,0.690346,150.8
57,2,1.91e-05,0.5384,7.561415,4.618173,0.981081,0.000000,0.013108,1.919584,bertscore_f1_free,0.689535,0.009128,0.689535,0.690346,151.8
58,2,1.85e-05,0.5457,7.544737,4.613259,0.977159,0.000000,0.012978,1.905596,bertscore_f1_free,0.688355,0.008818,0.688355,0.690346,151.1
59,2,1.80e-05,0.5529,7.501065,4.597186,0.967960,0.000000,0.012879,1.917611,bertscore_f1_free,0.689467,0.008134,0.689467,0.690346,148.3
60,2,1.74e-05,0.5601,7.464280,4.589573,0.958236,0.000000,0.012785,1.917230,bertscore_f1_free,0.687789,0.008075,0.687789,0.690346,148.3
61,2,1.68e-05,0.5674,7.421347,4.569731,0.950538,0.000000,0.012688,1.904743,bertscore_f1_free,0.687574,0.008142,0.687574,0.690346,148.3
62,2,1.62e-05,0.5746,7.421470,4.583264,0.946069,0.000000,0.012601,1.929523,bertscore_f1_free,0.688020,0.007575,0.688020,0.690346,149.5
63,2,1.57e-05,0.5819,7.384472,4.576298,0.936058,0.000000,0.012507,1.952530,bertscore_f1_free,0.688796,0.007252,0.688796,0.690346,149.6
64,2,1.50e-05,0.5891,7.365386,4.572847,0.930846,0.000000,0.012423,1.955414,bertscore_f1_free,0.688378,0.007744,0.688378,0.690346,148.5
65,2,1.44e-05,0.5964,7.345167,4.579338,0.921943,0.000000,0.012326,1.939081,bertscore_f1_free,0.686237,0.006773,0.686237,0.690346,148.5
66,2,1.38e-05,0.6036,7.334793,4.576272,0.919507,0.000000,0.012251,1.963859,bertscore_f1_free,0.687432,0.006966,0.687432,0.690346,149.2
67,2,1.32e-05,0.6109,7.317355,4.593946,0.907803,0.000000,0.012174,1.957505,bertscore_f1_free,0.687370,0.006910,0.687370,0.690346,149.6
68,2,1.26e-05,0.6181,7.316492,4.594783,0.907236,0.000000,0.012115,2.010098,bertscore_f1_free,0.688197,0.007339,0.688197,0.690346,149.4
69,2,1.20e-05,0.6254,7.322028,4.604211,0.905939,0.000000,0.012047,1.997072,bertscore_f1_free,0.688727,0.007042,0.688727,0.690346,149.6
70,2,1.14e-05,0.6326,7.324336,4.624446,0.899964,0.000000,0.011980,2.019364,bertscore_f1_free,0.687809,0.007844,0.687809,0.690346,148.0
71,2,1.07e-05,0.6399,7.309420,4.627383,0.894013,0.000000,0.011911,2.017132,bertscore_f1_free,0.688016,0.007220,0.688016,0.690346,149.2
72,2,1.01e-05,0.6471,7.344792,4.653433,0.897120,0.000000,0.011845,2.040878,bertscore_f1_free,0.687842,0.007742,0.687842,0.690346,149.3
73,2,9.53e-06,0.6543,7.319332,4.656845,0.887496,0.000000,0.011793,2.054206,bertscore_f1_free,0.687963,0.006455,0.687963,0.690346,149.7
74,2,8.93e-06,0.6616,7.344047,4.678093,0.888651,0.000000,0.011742,2.071405,bertscore_f1_free,0.688483,0.007625,0.688483,0.690346,149.6
75,2,8.34e-06,0.6688,7.356055,4.708651,0.882468,0.000000,0.011679,2.102276,bertscore_f1_free,0.688372,0.007785,0.688372,0.690346,151.1
76,2,7.76e-06,0.6761,7.357770,4.711215,0.882185,0.000000,0.011639,2.107670,bertscore_f1_free,0.688838,0.008228,0.688838,0.690346,148.4
77,2,7.20e-06,0.6833,7.353595,4.731874,0.873907,0.000000,0.011584,2.123751,bertscore_f1_free,0.688142,0.007375,0.688142,0.690346,149.5
78,2,6.64e-06,0.6906,7.372692,4.752574,0.873373,0.000000,0.011538,2.116300,bertscore_f1_free,0.688506,0.007727,0.688506,0.690346,148.9
79,2,6.10e-06,0.6978,7.383320,4.773006,0.870105,0.000000,0.011509,2.143469,bertscore_f1_free,0.687790,0.007197,0.687790,0.690346,148.8
80,2,5.58e-06,0.7051,7.408806,4.800259,0.869516,0.000000,0.011467,2.184972,bertscore_f1_free,0.688773,0.007725,0.688773,0.690346,149.4
81,2,5.07e-06,0.7123,7.422509,4.825564,0.865648,0.000000,0.011438,2.212454,bertscore_f1_free,0.688209,0.007620,0.688209,0.690346,149.6
82,2,4.59e-06,0.7196,7.450530,4.850225,0.866768,0.000000,0.011398,2.237722,bertscore_f1_free,0.688089,0.007362,0.688089,0.690346,149.2
83,2,4.12e-06,0.7268,7.440340,4.880366,0.853325,0.000000,0.011367,2.253955,bertscore_f1_free,0.688186,0.007648,0.688186,0.690346,148.3
84,2,3.67e-06,0.7341,7.484511,4.914981,0.856510,0.000000,0.011337,2.306794,bertscore_f1_free,0.688420,0.007223,0.688420,0.690346,149.5
85,2,3.24e-06,0.7413,7.498312,4.936186,0.854042,0.000000,0.011312,2.311162,bertscore_f1_free,0.688777,0.007168,0.688777,0.690346,149.2
86,2,2.84e-06,0.7486,7.521208,4.963525,0.852561,0.000000,0.011286,2.353815,bertscore_f1_free,0.688028,0.007862,0.688028,0.690346,148.2
87,2,2.46e-06,0.7558,7.565916,5.010212,0.851902,0.000000,0.011261,2.367183,bertscore_f1_free,0.688461,0.008062,0.688461,0.690346,149.9
88,2,2.10e-06,0.7630,7.586832,5.023509,0.854441,0.000000,0.011241,2.397875,bertscore_f1_free,0.687770,0.007488,0.687770,0.690346,149.5
89,2,1.77e-06,0.7703,7.632330,5.065108,0.855741,0.000000,0.011221,2.456028,bertscore_f1_free,0.689129,0.008014,0.689129,0.690346,147.9
90,2,1.47e-06,0.7775,7.649875,5.095431,0.851481,0.000000,0.011211,2.476630,bertscore_f1_free,0.688667,0.007694,0.688667,0.690346,149.4
91,2,1.19e-06,0.7848,7.686216,5.135703,0.850171,0.000000,0.011199,2.529149,bertscore_f1_free,0.688983,0.008273,0.688983,0.690346,150.7
92,2,9.40e-07,0.7920,7.700273,5.167318,0.844318,0.000000,0.011189,2.549984,bertscore_f1_free,0.689028,0.008233,0.689028,0.690346,149.5
93,2,7.19e-07,0.7993,7.764700,5.218236,0.848821,0.000000,0.011172,2.608692,bertscore_f1_free,0.688746,0.007981,0.688746,0.690346,148.5
94,2,5.26e-07,0.8065,7.798810,5.254162,0.848216,0.000000,0.011165,2.634339,bertscore_f1_free,0.688896,0.007443,0.688896,0.690346,149.2
95,2,3.64e-07,0.8138,7.836736,5.291644,0.848364,0.000000,0.011163,2.689402,bertscore_f1_free,0.688860,0.007533,0.688860,0.690346,148.8
96,2,2.30e-07,0.8210,7.900276,5.340737,0.853180,0.000000,0.011158,2.756038,bertscore_f1_free,0.688896,0.007537,0.688896,0.690346,148.9
97,2,1.27e-07,0.8283,7.922429,5.375368,0.849020,0.000000,0.011155,2.803408,bertscore_f1_free,0.688992,0.007557,0.688992,0.690346,148.6
98,2,5.43e-08,0.8355,7.959166,5.415050,0.848039,0.000000,0.011151,2.853289,bertscore_f1_free,0.688926,0.007594,0.688926,0.690346,137.9
99,2,1.20e-08,0.8428,7.981767,5.447052,0.844905,0.000000,0.011154,2.878791,bertscore_f1_free,0.688939,0.007594,0.688939,0.690346,139.0
100,2,2.04e-10,0.8500,8.058787,5.507612,0.850392,0.000000,0.011150,2.948390,bertscore_f1_free,0.688922,0.007595,0.688922,0.690346,139.9
